smiles,dataset,PC1,PC2
N#CCC1(n2ccc(-c3nc(-c4ccc(N)nc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.8616179911221447,-1.1791992046070126
N#CCC1(n2ccc(-c3nc(-c4ccc(O)nc4)cc4ncccc34)n2)CN(C2CC(F)(F)C2)C1,Non-selective,-4.438936688689242,-1.6869506907563059
N#CCC1(n2ccc(-c3nc(-c4ccc(O)nc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.266415257313225,-0.6944601396625462
N#CCC1(n2ccc(-c3nc(-c4ccc(S(N)(=O)=O)nc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.03028300502034,-0.8701541175178673
N#CCC1(n2ccc(-c3nc(-c4ccc5nncn5c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.419960229674539,-2.200889534700648
N#CCC1(n2ccc(-c3nc(-c4cccc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.9773701333400457,-0.8827785560653395
N#CCC1(n2ccc(-c3nc(-c4cccc(CO)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.8417213953166653,-1.486757966271608
N#CCC1(n2ccc(-c3nc(-c4cccc(O)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.538414683302018,-0.655925669311102
N#CCC1(n2ccc(-c3nc(-c4cccnc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.827516482642753,-1.2295543476892354
N#CCC1(n2ccc(-c3nc(-c4ccn(C5COC5)n4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.1799712013860386,-1.2137031199183137
N#CCC1(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.9813203002999193,-0.554526695293573
N#CCC1(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)CC(CO)C1,Non-selective,-4.306231857490099,-0.7396109590076325
N#CCC1(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)CN(S(=O)(=O)C2CC2)C1,Non-selective,-4.5980337176271044,-0.9173191248546115
N#CCC1(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)CN(S(=O)(=O)C2COC2)C1,Non-selective,-4.017435903353453,-0.851840498949612
N#CCC1(n2ccc(-c3nc(-c4ccnc(C(N)=O)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.0245942362780496,-1.3849541765484814
N#CCC1(n2ccc(-c3nc(-c4ccnc(C(N)=O)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.3271090144162194,-1.2128480260463266
N#CCC1(n2ccc(-c3nc(-c4ccnc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.7592210253491958,-0.6729058459233792
N#CCC1(n2ccc(-c3nc(-c4ccnc(CO)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.061503335546854,-1.9880617167434202
N#CCC1(n2ccc(-c3nc(-c4ccnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.9972432024554383,-1.9124689389826273
N#CCC1(n2ccc(-c3nc(-c4ccnc(N)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.265253492069759,-1.645071680826449
N#CCC1(n2ccc(-c3nc(-c4ccncc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.75154145508082,-1.3821938736159616
N#CCC1(n2ccc(-c3nc(-c4ccncc4F)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.13308222884952,-0.6709729298429908
N#CCC1(n2ccc(-c3nc(-c4ccnnc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.826188305962565,-1.209101736820217
N#CCC1(n2ccc(-c3nc(-c4cn(C5COC5)cn4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.700241158328858,-1.5292454237977258
N#CCC1(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.420497573464326,-1.463573223007848
N#CCC1(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)CC(c2ccn[nH]2)C1,Non-selective,-5.87203592035496,-0.07924927546001105
N#CCC1(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.688507863078644,-1.1961759648516674
N#CCC1(n2ccc(-c3nc(-c4cn[nH]c4CO)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-5.1142331495449085,0.5186632197422736
N#CCC1(n2ccc(-c3nc(-c4cn[nH]n4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.227950623830413,-0.3336681685859177
N#CCC1(n2ccc(-c3nc(-c4cnc5c(c4)CCC5)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.253257956548937,-1.2941095137215384
N#CCC1(n2ccc(-c3nc(-c4cnc5cc[nH]c5c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.971587485093848,-1.6568514393047047
N#CCC1(n2ccc(-c3nc(-c4cncc(F)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.7382278045213,-1.020133903988583
N#CCC1(n2ccc(-c3nc(-c4cncnc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.336845243410468,-1.678111746216327
N#CCC1(n2ccc(-c3nc(-c4cnn(C5CCCCO5)n4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.5105558990840775,-1.7438458462936712
N#CCC1(n2ccc(-c3nc(-c4cnn(CCO)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.4882495671111595,-1.5704301890556283
N#CCC1(n2ccc(-c3nc(-c4cnnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.9486473424533606,-1.8695819981276247
N#CCC1(n2ccc(-c3nc(-c4nc(CO)cs4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.8767846439796254,-1.4981006853136436
N#CCC1(n2ccc(-c3nc(-c4ncc[nH]4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.399894105332342,-1.3563249115252967
N#CCC1(n2ccc(-c3nc(Cl)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.0391012780073012,-1.2057156223372991
N#CCC1(n2ccc(-c3nc(Oc4cccc(N)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.161411874340185,-1.5349834570059828
N#CCC1(n2ccc(-c3nccc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-3.0143227782629722,-1.208093024873109
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccc(C(F)(F)F)nc3)CC2)C1,Non-selective,-1.6126231995526454,-6.341362699363479
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccc(Cl)cc3C#N)CC2)C1,Non-selective,-2.7537687199615357,-6.440453283782421
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccc(F)cc3C(F)(F)F)CC2)C1,Non-selective,-2.630502426366729,-6.216943851400448
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccc(F)cc3Cl)CC2)C1,Non-selective,-2.0846038846137205,-6.027545404179741
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccc(F)cc3F)CC2)C1,Non-selective,-2.8066784330611885,-6.511962723396207
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ccccc3C#N)CC2)C1,Non-selective,-3.5867922523389564,-6.345060634029563
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3cnccc3C(F)(F)F)CC2)C1,Non-selective,-3.5552154555619735,-6.267025586619104
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ncccc3C(F)(F)F)CC2)C1,Non-selective,-3.1306302384779636,-6.753227571285693
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)Nc3ncccc3F)CC2)C1,Non-selective,-3.5158467718613506,-6.29673187901139
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3c(F)cc(C#N)cc3F)CC2)C1,Non-selective,-3.1883138146077945,-6.507077497119891
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3c(F)ccc(F)c3F)CC2)C1,Non-selective,-3.0939224601177173,-6.11596354663868
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3c(F)cccc3F)CC2)C1,Non-selective,-3.3387138885236536,-6.1007220273329965
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(C(F)(F)F)ccc3F)CC2)C1,Non-selective,-1.7231493838554852,-5.999651386129602
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(F)cc(C#N)c3)CC2)C1,Non-selective,-2.6330781970190005,-7.103110802545897
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(F)cc(C(F)(F)F)c3)CC2)C1,Non-selective,-2.0783036370461505,-6.497014300589648
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)C1,Non-selective,-2.4540831506236604,-6.275356657529265
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(F)ccc3F)CC2)C1,Non-selective,-2.1040660738596437,-6.172970023149382
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cc(OC(F)(F)F)ccc3F)CC2)C1,Non-selective,-2.089784311452801,-5.043959879013121
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(C#N)cc3F)CC2)C1,Non-selective,-2.4562892543860877,-6.622703289547494
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(C(F)(F)F)c(F)c3)CC2)C1,Non-selective,-3.2794875314519816,-6.440995978330674
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(C(F)(F)F)cc3F)CC2)C1,Non-selective,-1.9255341446270455,-6.186070103045017
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(F)c(C(F)(F)F)c3)CC2)C1,Non-selective,-3.086975483589891,-6.445551065647369
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(F)c(F)c3)CC2)C1,Non-selective,-2.940008988371212,-6.6577944358985945
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(F)c(F)c3F)CC2)C1,Non-selective,-2.3404697427416337,-6.2762262697930575
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccc(O)c(C(F)(F)F)c3)CC2)C1,Non-selective,-3.4660142743458886,-5.486537975120528
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cccc(C#N)c3)CC2)C1,Non-selective,-3.096181000719003,-6.995323771641095
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)CC2)C1,Non-selective,-2.5666883512403786,-6.4396474682615725
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cccc(F)c3F)CC2)C1,Non-selective,-3.0191105071855393,-6.261406994252414
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cccc(OC(F)(F)F)c3F)CC2)C1,Non-selective,-3.1970707161639886,-4.707615934039344
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cccs3)CC2)C1,Non-selective,-3.366990121137966,-6.351976531387971
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,Non-selective,-2.6841825123274403,-6.749615248156214
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)n3)CC2)C1,Non-selective,-3.160223728655041,-7.02410259018859
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cnc(C(F)(F)F)cn3)CC2)C1,Non-selective,-2.291040416668858,-6.442316184425034
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3nc(C(F)(F)F)cs3)CC2)C1,Non-selective,-3.3014167936977787,-6.829372366643465
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(N(C(=O)N2CCCCC2)c2ccc(F)cc2F)C1,Non-selective,-3.031838000235918,-3.1264960682571066
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(N(C(=O)N2CCCCC2)c2ccccc2C#N)C1,Non-selective,-3.5774016790290504,-3.482632755303112
N#CCC1(n2nc(Nc3ccc(C#N)cc3)c3c(=O)[nH]ccc32)CCCC1,Non-selective,5.951782420310343,-0.3292276911287041
N#CCC1(n2nc(Nc3ccc(C(N)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CCCC1,Non-selective,6.746709510020003,1.0085154044879192
N#CCC1(n2nc(Nc3ccc(C(N)C(F)F)cc3)c3c(=O)[nH]ccc32)CCCCC1,Non-selective,6.696539198950566,0.20661579918378464
N#CCC1(n2nc(Nc3ccc(Cl)cc3)c3c(=O)[nH]ccc32)CCC(O)CC1,Non-selective,6.6720222890608945,0.16370238744028498
N#CCC1(n2nc(Nc3ccc(F)cc3)c3c(=O)[nH]ccc32)CCNCC1,Non-selective,5.938049053669199,0.48652327119573163
N#CCC1(n2nc(Nc3ccc(S(=O)(=O)C(F)F)cc3)c3c(=O)[nH]ccc32)CCN(c2ccc(C#N)cn2)CC1,Non-selective,5.753636891009671,-0.09960099211377228
N#CCC1(n2nc(Nc3ccc(S(=O)(=O)N4CCC4)cc3)c3c(=O)[nH]ccc32)CCCC1,Non-selective,6.20240406823135,0.015322133007496304
N#CCC1(n2nc(Nc3ccc([C@@H](O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CCN(c2cc(C(F)(F)F)ccn2)CC1,Non-selective,7.146355589979248,0.3716337061695079
N#CCC1(n2nc(Nc3ccc([C@H](O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CCN(c2cc(C(F)(F)F)ccn2)CC1,Non-selective,7.146355589979248,0.3716337061695079
N#CCC1(n2nc(Nc3ccc4c(c3)CN(CC(F)(F)F)C4=O)c3c(=O)[nH]ccc32)CCCC1,Non-selective,6.492143279408927,0.8067654145199266
N#CCC1(n2ncc(-c3cc(-c4c[nH]nc4CO)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.37750947988541,-1.5172342768529674
N#CCC1(n2ncc(-c3cc(-c4cc(C(N)=O)c(F)cn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.2750326369818814,-0.8548619684382059
N#CCC1(n2ncc(-c3cc(-c4cc(C(N)=O)ccn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.706914154781335,-1.5592181656348452
N#CCC1(n2ncc(-c3cc(-c4cc(CO)[nH]n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.4058777477125015,-0.38340871332553556
N#CCC1(n2ncc(-c3cc(-c4cc(CO)ns4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.6744632154711625,-2.211911063254976
N#CCC1(n2ncc(-c3cc(-c4cc(N)[nH]n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.6680848218739364,-0.920880054457304
N#CCC1(n2ncc(-c3cc(-c4cc(N)ncn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.6813313106504233,-2.106055081279872
N#CCC1(n2ncc(-c3cc(-c4cc[nH]c(=O)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.2266921093060157,-1.9213580619598216
N#CCC1(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.783917733678095,-1.1635698339969365
N#CCC1(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,Non-selective,-4.075729206928314,-0.6311690446888802
N#CCC1(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)CN(CC2(F)CC2)C1,Non-selective,-4.17433165550434,-0.44264897246973556
N#CCC1(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)CN(S(=O)(=O)C2CC2)C1,Non-selective,-4.275778469499351,-1.4153780377841854
N#CCC1(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)CN(S(N)(=O)=O)C1,Non-selective,-4.285566897503659,-0.4244122756394646
N#CCC1(n2ncc(-c3cc(-c4ccc(-c5nnn[nH]5)cc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.635811212967887,-1.8265566543033829
N#CCC1(n2ncc(-c3cc(-c4ccc(C(=O)O)cc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.0169049205381993,-1.5055380682949266
N#CCC1(n2ncc(-c3cc(-c4ccc(C(N)=O)cc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.4506660863368777,-1.4882856644687894
N#CCC1(n2ncc(-c3cc(-c4ccc(N)cn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.314313220797744,-1.8787419031496186
N#CCC1(n2ncc(-c3cc(-c4ccc(N)nc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.2548041105051637,-1.8787564358960185
N#CCC1(n2ncc(-c3cc(-c4ccc(OCCN)cc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.520937687175775,-1.8288688825294026
N#CCC1(n2ncc(-c3cc(-c4cccc(C(=O)O)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.159517564808959,-1.6595793891656636
N#CCC1(n2ncc(-c3cc(-c4cccc(C(N)=O)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.5030070535666744,-1.4865433316840495
N#CCC1(n2ncc(-c3cc(-c4cccc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.848469267059698,-1.3663615654300516
N#CCC1(n2ncc(-c3cc(-c4cccc(N)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.985351911629898,-1.8783550709755716
N#CCC1(n2ncc(-c3cc(-c4cccc5c4NC(=O)C5)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.5808928710606307,-1.7413961482279463
N#CCC1(n2ncc(-c3cc(-c4ccccn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.2178529664493576,-1.8097160467024747
N#CCC1(n2ncc(-c3cc(-c4cccnc4N)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.7334887330197932,-1.4331116093155936
N#CCC1(n2ncc(-c3cc(-c4ccn[nH]4)cc4ncccc34)n2)CN(S(=O)(=O)C2COC2)C1,Non-selective,-3.737674709713711,-1.2938951307414959
N#CCC1(n2ncc(-c3cc(-c4ccnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.539009063426672,-1.9795489247169245
N#CCC1(n2ncc(-c3cc(-c4cn[nH]c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.7274959586896608,-1.7055293663787643
N#CCC1(n2ncc(-c3cc(-c4cn[nH]c4N)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.208644900385434,-0.840740005140374
N#CCC1(n2ncc(-c3cc(-c4cnc(CO)s4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.848367760847,-2.162612766827918
N#CCC1(n2ncc(-c3cc(-c4cnc(N)cn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.1718443517725543,-1.9248330156895057
N#CCC1(n2ncc(-c3cc(-c4cnc(N)nc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.1239665874506257,-1.7357650589207432
N#CCC1(n2ncc(-c3cc(-c4cnc5[nH]ccc5n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.185969944727243,-2.6179550834738383
N#CCC1(n2ncc(-c3cc(-c4cnc5c(N)nccn45)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.7550470827062252,-1.4892328667858756
N#CCC1(n2ncc(-c3cc(-c4cnc5cccnn45)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.807019787559335,-1.4247769428721995
N#CCC1(n2ncc(-c3cc(-c4cnc5ncccn45)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.8987362120090325,-1.8193444633033948
N#CCC1(n2ncc(-c3cc(-c4cncc(N)n4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.6883260663335165,-1.8834613756769318
N#CCC1(n2ncc(-c3cc(-c4cnccn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.274824497128906,-2.047173851465627
N#CCC1(n2ncc(-c3cc(-c4cncnc4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.539494602523065,-2.2481471283553702
N#CCC1(n2ncc(-c3cc(-c4cnn(CCO)c4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.8239392950796347,-1.7830285506961905
N#CCC1(n2ncc(-c3cc(-c4cnn5cccnc45)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.641236150424324,-1.8123831586934576
N#CCC1(n2ncc(-c3cc(-c4nc(CO)cs4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.986929373541176,-2.0797067126947093
N#CCC1(n2ncc(-c3cc(-c4ncc(CO)s4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-2.9588016308645515,-2.065312391905534
N#CCC1(n2ncc(-c3cc(-c4ncc(OCCO)cn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.9791945447734145,-0.922078773624272
N#CCC1(n2ncc(-c3cc(-c4ncccn4)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-3.6333424201226148,-1.0835938122025597
N#CCC1(n2ncc(-c3cc(-c4scnc4CO)cc4ncccc34)n2)CC(C#N)C1,Non-selective,-4.021907509255126,-1.9895053930248072
N#CCC12CCC(NC(=O)Cc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)(CC1)C2,Non-selective,-4.208361811297778,-6.007994223061677
N#CCC1CC(CC#N)(n2cc(-c3nc(-c4cn[nH]c4)cc4ncccc34)cn2)C1,Non-selective,-5.071936003682489,-2.8466433585526585
N#CCC1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,Non-selective,-4.555935113377279,-1.4522348716146125
N#CCC1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,Non-selective,-4.9951123865416855,-2.3612813993288895
N#CCC1CCC(n2c(-c3c[nH]cn3)nc3cnc4[nH]ccc4c32)CC1,Non-selective,-4.888949451217604,-5.834894691324116
N#CCC1CCC(n2c(CC(=O)NC34CCC(CC#N)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,Non-selective,-4.208361811297778,-6.007994223061677
N#CCC1CCC(n2c(CC(=O)NC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,Non-selective,-3.6690669293599103,-5.976364283884716
N#CCC1CCC(n2c(CC(=O)Nc3cc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,Non-selective,-4.900339698893687,-4.887906084895408
N#CCCCN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,Non-selective,4.565195396625745,1.0864690962822867
N#CCCN(CCC#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.26574353983336,-5.23803516562575
N#CCCN(CCC#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.638804628748811,-5.898738891550884
N#CCCN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,Non-selective,-4.901636149089666,-5.475909503967038
N#CCCN1CCC[C@@H](Nc2c(-c3ncco3)cnc3[nH]ccc23)C1,Non-selective,-3.1304940251457327,-4.16642248581239
N#CCCN1CCN(C[C@H]2CC[C@H](N3CN(C4CC4)C(=O)c4cnc5[nH]ccc5c43)CC2)CC1,Non-selective,-3.4417857576163584,-4.372719039375864
N#CCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.421769529851404,-5.825715891387601
N#CCCN[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-3.6148238812954325,-5.517852859631254
N#CCC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.23102318679392,-4.742580550705608
N#CCN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C(=O)CC(F)(F)F,Non-selective,-3.6600212225521433,-4.478097687664031
N#CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-3.5697975113126414,-5.426231554546996
N#CCN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,Non-selective,-1.9424447853450963,-3.988152414743412
N#CCN1CN([C@H]2CC[C@H](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,Non-selective,-2.4967655322812967,-4.290334904215746
N#CCN1CN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,Non-selective,-2.6523758192263007,-4.939251865628314
N#CCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,Non-selective,-3.026255775738894,-4.351344082391986
N#CCN1CN([C@H]2CC[C@H](CO)CC2)c2c(cnc3[nH]ccc23)C1=O,Non-selective,-2.717617032662301,-4.315493043847779
N#CCNC(=O)C[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.069709233938732,-4.903976686795262
N#CCNC(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.069709233938732,-4.903976686795262
N#CCNC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-3.5608236711654304,-4.5291926437014
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(C5=NCCN5)CC4)cc3)n2)cc1,Non-selective,-1.185495797396115,0.06547026218841812
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(N5C6CCC5COC6)CC4)cc3)n2)cc1,Non-selective,-0.34391735841938353,-0.1587113997171359
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(N5CC6CC(C5)O6)CC4)cc3)n2)cc1,Non-selective,-0.23586418424199077,-0.4485018130170929
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(N5CC6OCCOC6C5)C4)cc3)n2)cc1,Non-selective,-0.6367577530060192,-0.1628071826645913
