,Ligand SMILES,JAK2 Ki (nM),JAK1 Ki (nM)
6113,"CC(C)CS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:7:11.10.9:14.13.15|", 0.55,0.55
6114,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6115,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6116,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55,0.55
6117,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(C1)C1COC1 |t:28|, 0.55, 0.55
6118,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(C1)C1COC1 |t:28|, 0.55, 0.55
6119,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CC(=O)NC)C1 |t:28|, 0.55, 0.55
6120,"CN(C)CC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:6:10.9.8:13.12.14|", 0.55, 0.55
6121,"CN(C)CC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:6:10.9.8:13.12.14|", 0.55, 0.55
6122,"CN(C)CC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:6:10.9.8:13.12.14|", 0.55,0.55
6123,"CN(C)CC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:6:10.9.8:13.12.14|", 0.55,0.55
6124,"COCCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCOCC3)ccc12 |r,TLB:4:7:11.10.9:14.13.15|", 0.55, 0.55
6125,"COCCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCOCC3)ccc12 |r,TLB:4:7:11.10.9:14.13.15|", 0.55,0.55
6126,CC(C)OC(=O)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12, 0.55, 0.55
6127,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CCS(C)(=O)=O)C1 |t:28|, 0.55, 0.55
6128,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)Cc3cccnc3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55, 0.55
6129,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)Cc3cccnc3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55, 0.55
6130,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)Cc3cccnc3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55,0.55
6131,COC(=O)CCN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12, 0.55, 0.55
6135,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)c3cccnc3)n2)n[nH]1 |r,TLB:24:23:15.22.16:18.20.19|", 0.55, 0.55
6136,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CCS(=O)(=O)NC)CC1 |t:28|, 0.55, 0.55
6137,CN(C)C(=O)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12, 0.55, 0.55
6138,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(CC2)C(=O)N2CC(C)(C)C2)cc1, 1094, 1094
6139,"CNC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(ncc1F)-c1c[nH]c2ncc(F)cc12 |r,wU:11.13,wD:4.3,(3.45,3.56,;2.38,2.95,;1.05,3.73,;1.06,4.97,;-.29,2.98,;-1.7,3.76,;-3.03,2.98,;-3.03,1.41,;-1.7,.63,;-.96,1.7,;-2.37,2.68,;-.33,1.41,;.98,.59,;.93,-.95,;-.42,-1.67,;-.48,-3.21,;.83,-4.02,;2.19,-3.3,;2.24,-1.76,;3.33,-1.18,;-1.83,-3.93,;-2.01,-5.43,;-3.53,-5.71,;-4.26,-4.36,;-5.76,-4.01,;-6.19,-2.51,;-5.12,-1.4,;-5.47,-.22,;-3.61,-1.77,;-3.19,-3.25,)|", 1100, 1100
6140,Oc1ccccc1C1Nc2ccccc2-c2ccnc3[nH]cc1c23, 1100, 1100
6141,Clc1cccc(Cl)c1C(=O)Nc1ccncc1, 1200, 1200
6142,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCCN(CCSC)C1 |t:27|, 0.55, 0.55
6143,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)N3CCC3)n2)n[nH]1 |r,TLB:31:30:27.26.25:22.29.23|", 0.55, 0.55
6144,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)N3CCC3)n2)n[nH]1 |r,TLB:31:30:27.26.25:22.29.23|", 0.55, 0.55
6145,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CC(=O)NC(C)(C)C)CC1 |t:28|, 0.55, 0.55
6146,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CCF)n2)n[nH]1, 0.55, 0.55
6147,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CC1)C1CCNC1=O |t:28|, 0.55, 0.55
6148,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)c3cccnc3)n2)n[nH]1 |r,TLB:31:30:27.26.25:22.29.23|", 0.55, 0.55
6149,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CC(=O)OC(C)(C)C)n2)n[nH]1, 0.55, 0.55
6150,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CCSC)C1 |t:28|, 0.55, 0.55
6151,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)C3CNC3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55, 0.55
6152,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)C3CNC3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55, 0.55
6153,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(=O)(=O)C3CNC3)n2)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|", 0.55,0.55
6154,"Cc1cc(Nc2cc3nc(CN4CCC(F)(F)CC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(F)(F)F)n2)n[nH]1 |r,TLB:32:31:28.27:24.30.25|", 0.55, 0.55
6155,"Cc1cc(Nc2cc3nc(CN4CCC(F)(F)CC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(F)(F)F)n2)n[nH]1 |r,TLB:32:31:28.27:24.30.25|", 0.55, 0.55
6156,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCCN(CCNC(C)=O)C1 |t:27|, 0.55, 0.55
6157,"CCC1(CC1)S(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCC(F)(F)CC3)ccc12 |r,TLB:5:8:11.10:14.13.15|", 0.55, 0.55
6158,"CCC1(CC1)S(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCC(F)(F)CC3)ccc12 |r,TLB:5:8:11.10:14.13.15|", 0.55, 0.55
6159,"CCC1(CC1)S(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCC(F)(F)CC3)ccc12 |r,TLB:5:8:11.10:14.13.15|", 0.55,0.55
6160,CC(C)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12, 0.55, 0.55
6161,"Cc1cc(Nc2cc3nc(CN4CCC(F)(F)CC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:32:31:28.27:24.30.25|", 0.55, 0.55
6162,"Cc1cc(Nc2cc3nc(CN4CCC(F)(F)CC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:32:31:28.27:24.30.25|", 0.55, 0.55
6163,"Cc1cc(Nc2cc3nc(CN4CCC(F)(F)CC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:32:31:28.27:24.30.25|", 0.55,0.55
6164,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CCNC(C)=O)C1 |t:28|, 0.55, 0.55
6165,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CCCF)n2)n[nH]1, 0.55, 0.55
6166,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCCN(CCNC(=O)C(C)C)C1 |t:27|, 0.55, 0.55
6167,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(C[C@@H]3CCCN3)CCc2[nH]1 |r|, 0.55, 0.55
6168,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(C[C@@H]3CCCN3)CCc2[nH]1 |r|, 0.55,0.55
6169,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CCNS(C)(=O)=O)C1 |t:28|, 0.55, 0.55
6170,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5CCC#N)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6171,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5CCC#N)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6172,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5CCC#N)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55,0.55
6173,COCC1CCCN1S(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |TLB:8:11:13.14.15:17.18.19|, 0.55, 0.55
6174,COCC1CCCN1S(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |TLB:8:11:13.14.15:17.18.19|, 0.55, 0.55
6175,COCC1CCCN1S(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |TLB:8:11:13.14.15:17.18.19|, 0.55,0.55
6176,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5CC(F)(F)F)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6177,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5CC(F)(F)F)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6178,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CCC(F)(F)F)n2)n[nH]1, 0.55, 0.55
6179,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55, 0.55
6180,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55, 0.55
6181,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55,0.55
6182,"CC(C)CN1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCC(F)(F)CC3)ccc12 |r,TLB:3:4:7.6:10.9.11|", 0.55, 0.55
6183,"CC(C)CN1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2nc(CN3CCC(F)(F)CC3)ccc12 |r,TLB:3:4:7.6:10.9.11|", 0.55, 0.55
6184,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CC(F)(F)F)n2)n[nH]1, 0.55, 0.55
6185,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCF)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6186,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCF)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6187,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCF)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55,0.55
6188,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(CCN2CCNC2=O)C1 |t:28|, 0.55, 0.55
6189,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5S(=O)(=O)c4cncc(F)c4)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6190,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5S(=O)(=O)c4cncc(F)c4)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6191,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5S(=O)(=O)c4cncc(F)c4)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55,0.55
6192,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CC2CNC(=O)O2)CC1 |t:28|, 0.55, 0.55
6193,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5S(=O)(=O)N4CCC4)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55, 0.55
6194,"CN1CCN(Cc2ccc3c(N[C@H]4C[C@@H]5CC[C@H](C4)N5S(=O)(=O)N4CCC4)nc(Nc4cc(C)[nH]n4)cc3n2)CC1 |r,TLB:20:19:16.15:12.18.13|", 0.55,0.55
6195,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCN(CCN2CCNC2=O)C1 |t:27|, 0.55, 0.55
6196,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4Cc3ccncc3)n2)n[nH]1 |r,TLB:24:23:20.19:16.22.17|", 0.55, 0.55
6197,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4Cc3ccncc3)n2)n[nH]1 |r,TLB:24:23:20.19:16.22.17|", 0.55, 0.55
6198,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)n2)n[nH]1 |r,TLB:24:23:20.19:16.22.17|", 0.55, 0.55
6199,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)n2)n[nH]1 |r,TLB:24:23:20.19:16.22.17|", 0.55, 0.55
6200,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)n2)n[nH]1 |r,TLB:24:23:20.19:16.22.17|", 0.55,0.55
6201,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccnc(c3)C#N)n2)n[nH]1, 0.55, 0.55
6202,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)C3(CC3)C(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55, 0.55
6203,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)C3(CC3)C(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55, 0.55
6204,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)C3(CC3)C(F)(F)F)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55,0.55
6205,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC(F)(F)F)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6206,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC(F)(F)F)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6207,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CCN2CCNC2=O)CC1 |t:28|, 0.55, 0.55
6208,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4[C@@H]3CCOC3=O)n2)n[nH]1, 0.55, 0.55
6209,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55, 0.55
6210,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:12.11:8.14.9|", 0.55,0.55
6211,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCCF)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6212,"Cc1cc(Nc2cc3nc(CS(C)(=O)=O)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCCF)n2)n[nH]1 |r,TLB:28:27:24.23:20.26.21|", 0.55, 0.55
6213,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4C3CCCOC3=O)n2)n[nH]1, 0.55, 0.55
6214,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CCN2CCCC2=O)CC1 |t:28|, 0.55, 0.55
6215,"COc1ccc2c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)CCC#N)nc(Nc3cc(C)[nH]n3)cc2n1 |r,TLB:16:15:9.8.14:12.11|", 0.55, 0.55
6216,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCN(Cc2ccccc2)C1 |t:27|, 0.55, 0.55
6217,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCN(CCc2ccccc2)C1 |t:27|, 0.55, 0.55
6218,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCCN(Cc2ccccc2)C1 |t:27|, 0.55, 0.55
6219,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCCN(CCc2ccccc2)C1 |t:27|, 0.55, 0.55
6220,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3C#N)n2)n[nH]1, 0.55, 0.55
6221,"CC(C)COC(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(C)cc12 |r,TLB:5:7:10.9:13.12.14|", 0.55, 0.55
6222,"CC(C)COC(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(C)cc12 |r,TLB:5:7:10.9:13.12.14|", 0.55, 0.55
6223,"CC(C)COC(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(C)cc12 |r,TLB:5:7:10.9:13.12.14|", 0.55,0.55
6224,C(C1CCNCC1)n1nnc2cnc3[nH]ccc3c12, 1232, 1232
6225,C(c1cn(nn1)-c1ccc2[nH]ncc2c1)c1ccccc1, 1282, 1282
6226,N1C(c2c[nH]c3nccc(-c4ccccc14)c23)c1ccncc1, 1300, 1300
6227,Clc1cccc(Cl)c1C(=O)Nc1ccnc(NC(=O)C2CCCO2)c1, 1300, 1300
6228,OCC1CCCC1Nc1ncnc2c1cc[nH]c2=O, 1400, 1400
6229,Clc1cccc(Cl)c1-c1nc(c[nH]1)-c1ccncc1, 1400, 1400
6230,OCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1, 1400, 1400
6233,Clc1cccc(Cn2cc(nn2)-c2ccc3[nH]ncc3c2)c1, 1450, 1450
6240,OCCCc1cn(nn1)-c1ccc2[nH]ncc2c1, 1453, 1453
6241,C1CC1c1cn(nn1)-c1ccc2[nH]ncc2c1, 1453, 1453
6243,c1[nH]nnc1-c1ccc2n[nH]cc2c1, 1453, 1453
6244,O=c1[nH]ccc2c(OC3CCCC3)ncnc12, 1500, 1500
6245,Fc1cccc(c1)C1Nc2ccccc2-c2ncnc3[nH]cc1c23, 1500, 1500
6247,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4C[C@H]3CCC(=O)O3)n2)n[nH]1, 0.55, 0.55
6248,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6249,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6250,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)c3cncc(F)c3)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55,0.55
6251,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)n[nH]1 |r,TLB:25:24:21.20.19:16.23.17|", 0.55, 0.55
6252,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)n[nH]1 |r,TLB:25:24:21.20.19:16.23.17|", 0.55, 0.55
6253,"Cc1cc(Nc2cc3ncc(C)cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)n[nH]1 |r,TLB:25:24:21.20.19:16.23.17|", 0.55,0.55
6255,"Cc1cc(Nc2cc3nc(CO)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCCF)n2)n[nH]1 |r,TLB:25:24:21.20:18.17.23|", 0.55, 0.55
6256,"Cc1cc(Nc2cc3nc(CO)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCCF)n2)n[nH]1 |r,TLB:25:24:21.20:18.17.23|", 0.55, 0.55
6257,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(Cc2cnc[nH]2)CC1 |t:28|, 0.55, 0.55
6258,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(Cc2ccn[nH]2)CC1 |t:28|, 0.55, 0.55
6259,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)OCC=C)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6260,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)OCC=C)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55, 0.55
6261,"Cc1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)OCC=C)n2)n[nH]1 |r,TLB:30:29:26.25:22.28.23|", 0.55,0.55
6262,"CC(C)COC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(C)cc12 |r,TLB:5:7:11.10.9:14.13.15|", 0.55, 0.55
6263,"CC(C)COC(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(C)cc12 |r,TLB:5:7:11.10.9:14.13.15|", 0.55, 0.55
