,smiles,JAK1_IC50_nM,JAK2_IC50_nM,JAK1_pIC50,JAK2_pIC50,delta_pIC50,scaffold
102,CC(C)(C(=O)NCC(F)(F)F)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cc1,0.2,0.66,9.698970004336019,9.18045606445813,-0.518513939877888,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
103,CC(C)(C(=O)O)N1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1=O,70.0,540.0,7.154901959985743,6.267606240177032,-0.8872957198087112,O=C1NCc2cc(Nc3nn(CC4CC4)c4cc[nH]c(=O)c34)ccc21
104,CC(C)(C(=O)O)c1ccc(Nc2nn([C@@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,0.12,7.0,9.920818753952375,8.154901959985743,-1.7659167939666318,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
105,CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCC(N4CC5(CCC5)C4)C[C@@H]3C#N)cc2C(N)=O)cc1,0.25,80.0,9.602059991327963,7.096910013008056,-2.5051499783199063,c1ccc(Nc2ccn(C3CCC(N4CC5(CCC5)C4)CC3)n2)cc1
106,CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCC(N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,0.45,98.0,9.346787486224656,7.008773924307505,-2.338013561917151,c1ccc(Nc2ccn(C3CCC(N4CCC4)CC3)n2)cc1
107,CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cc1,1.0,72.0,9.0,7.142667503568732,-1.857332496431268,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
108,CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CC[C@@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,0.3,130.0,9.522878745280337,6.886056647693163,-2.6368220975871743,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
109,CC(C)(C)C(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,138.0,570.0,6.860120913598763,6.2441251443275085,-0.6159957692712545,c1ccc(Nc2ccn(C3CNC3)n2)cc1
110,CC(C)(C)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,13.0,91.0,7.886056647693163,7.040958607678906,-0.8450980400142569,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
111,CC(C)(C)C(=O)Nc1cc(CN2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccn1,12.5,30.0,7.903089986991944,7.522878745280337,-0.38021124171160636,c1cc(CN2CCC(N3CC(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccn1
112,CC(C)(C)C(=O)Nc1ncccc1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,30.0,12.5,7.522878745280337,7.903089986991944,0.38021124171160636,c1cncc(CN2CCC(N3CC(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1
113,CC(C)(C)C/C(=N/O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,0.5,29.7,9.301029995663981,7.527243550682788,-1.7737864449811935,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1
114,CC(C)(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,0.6,44.0,9.221848749616356,7.356547323513812,-1.865301426102544,c1cc(Nc2ccn(C3CCNCC3)n2)ccn1
115,CC(C)(C)CC(C)(C)NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,185.0,1481.0,6.732828271596986,5.829444941478791,-0.9033833301181948,c1ccc(Nc2ccn(C3CNC3)n2)cc1
116,CC(C)(C)CCOC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,8.0,117.0,8.096910013008056,6.931814138253839,-1.1650958747542175,c1ccc(Nc2ccn([C@H]3CCCNC3)n2)cc1
117,CC(C)(C)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,0.2,5.4,9.698970004336019,8.267606240177031,-1.4313637641589878,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1
118,CC(C)(C)CNC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,659.545,1647.3,6.180755567691591,5.78322730157096,-0.39752826612063075,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1
119,CC(C)(C)COC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,18.0,373.0,7.7447274948966935,6.428291168191312,-1.3164363267053814,c1ccc(Nc2ccn(C3CNC3)n2)cc1
120,CC(C)(C)COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,6.0,249.0,8.221848749616356,6.603800652904264,-1.6180480967120925,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
121,CC(C)(C)COC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,6.0,145.0,8.221848749616356,6.838631997765025,-1.3832167518513314,c1ccc(Nc2ccn([C@H]3CCCNC3)n2)cc1
122,CC(C)(C)COC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,113.155,1340.62,6.946326251038168,5.872694305884521,-1.0736319451536467,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
123,CC(C)(C)COC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,625.0,1496.0,6.204119982655925,5.825068406471558,-0.37905157618436736,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
124,CC(C)(C)COC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,1.2,65.4,8.920818753952375,7.184422251675732,-1.7363965022766426,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1
125,CC(C)(C)N1Cc2cc(Nc3nn(C4(CC#N)CCCC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.04,0.51,10.397940008672037,9.292429823902063,-1.1055101847699742,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCC1
126,CC(C)(C)N1Cc2cc(Nc3nn(C4(CC#N)CCCCC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.08,1.21,10.096910013008056,8.91721462968355,-1.179695383324507,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
127,CC(C)(C)N1Cc2cc(Nc3nn(C4(CC#N)CCOCC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.06,0.78,10.221848749616356,9.10790539730952,-1.113943352306837,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCOCC1
128,CC(C)(C)N1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1=O,570.0,1320.0,6.2441251443275085,5.87942606879415,-0.3646990755333581,O=C1NCc2cc(Nc3nn(CC4CC4)c4cc[nH]c(=O)c34)ccc21
129,CC(C)(C)N1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,40.0,280.0,7.3979400086720375,6.552841968657781,-0.8450980400142569,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2CC1CC1
130,CC(C)(C)N1Cc2cc(Nc3nn([C@@H]4CCCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,460.0,2200.0,6.337242168318426,5.657577319177793,-0.6796648491406323,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCCC1
131,CC(C)(C)N1Cc2cc(Nc3nn([C@@H]4CCCCC[C@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,46.0,310.0,7.337242168318426,6.508638306165727,-0.8286038621526988,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCCC1
132,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.11,2.24,9.958607314841775,8.649751981665837,-1.3088553331759378,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCOC1
133,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC[C@H]4F)c4cc[nH]c(=O)c34)ccc2C1=O,0.26,2.35,9.585026652029182,8.628932137728263,-0.9560945143009185,O=C1NCc2cc(Nc3nn(C4CCOCC4)c4cc[nH]c(=O)c34)ccc21
134,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC[C@H]4F)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.14,3.32,9.853871964321762,8.478861916295964,-1.375010048025798,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCOCC1
135,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,1900.0,8600.0,5.721246399047171,5.0655015487564325,-0.6557448502907386,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCCC1
136,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCCC[C@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,840.0,3000.0,6.075720713938118,5.522878745280337,-0.5528419686577806,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCCC1
137,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2C1=O,69.0,480.0,7.161150909262744,6.318758762624412,-0.842392146638332,O=C1NCc2cc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)ccc21
138,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,39.0,190.0,7.4089353929735005,6.721246399047171,-0.6876889939263293,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
139,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,43.0,280.0,7.366531544420414,6.552841968657781,-0.8136895757626332,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCC1
140,CC(C)(C)N1Cc2cc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,50.0,150.0,7.301029995663981,6.823908740944319,-0.4771212547196626,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2[C@@H]1CCCOC1
141,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.04,0.17,10.397940008672037,9.769551078621726,-0.6283889300503116,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCOC1
142,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.39,9.56,9.4089353929735,8.0195421077239,-1.3893932852496,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCOC1
143,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC[C@@H]4F)c4cc[nH]c(=O)c34)ccc2C1=O,0.04,0.05,10.397940008672037,10.301029995663981,-0.09691001300805624,O=C1NCc2cc(Nc3nn(C4CCOCC4)c4cc[nH]c(=O)c34)ccc21
144,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC[C@@H]4F)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.04,0.06,10.397940008672037,10.221848749616356,-0.17609125905568135,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCOCC1
145,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CC[C@@H](N5CC(F)C5)CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.21,0.21,9.67778070526608,9.67778070526608,0.0,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCC(N2CCC2)CC1
146,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CC[C@H](N5CC(F)C5)CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.83,6.85,9.080921907623926,8.164309428507574,-0.9166124791163526,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCC(N2CCC2)CC1
147,CC(C)(C)NC(=O)[C@@H]1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@H](C#N)C1,47.0,425.0,7.327902142064283,6.371611069949688,-0.9562910721145945,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
148,CC(C)(C)NC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CO1,0.08,1.94,10.096910013008056,8.712198270069774,-1.3847117429382827,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCOC1
149,CC(C)(C)NC(=O)c1cncc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)c1,60.0,285.0,7.221848749616356,6.54515513999149,-0.6766936096248664,c1cncc(Nc2ccn(C3CCCCC3)n2)c1
150,CC(C)(C)NC(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,320.0,590.0,6.494850021680094,6.229147988357855,-0.2657020333222384,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2CC1CC1
151,CC(C)(C)NC(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1Cl)C(F)(F)F,3267.87,5764.82,5.485735228579531,5.239214248512762,-0.24652098006676937,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2CC1CC1
152,CC(C)(C)NC(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1F)C(F)(F)F,2290.85,2781.65,5.640003346561362,5.55569751583611,-0.08430583072525177,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2CC1CC1
153,CC(C)(C)NC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,80.0,112.25,7.096910013008056,6.949813650324639,-0.14709636268341697,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1
154,CC(C)(C)NC(c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.171464,0.254165,9.765827049047028,9.594884254542844,-0.17094279450418348,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCOC1
155,CC(C)(C)NC(c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.53963,0.746726,9.267903914314644,9.126838726855825,-0.14106518745881935,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCOC1
156,CC(C)(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,12.0,45.0,7.920818753952375,7.346787486224656,-0.5740312677277188,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
157,CC(C)(C)NCc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)nc(C(F)(F)F)n1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccncn1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1
158,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C(C)(F)F)CC3)c3cc[nH]c(=O)c23)cc1,0.12,0.19,9.920818753952375,9.721246399047171,-0.19957235490520375,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCNCC1
159,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn(C3CCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,220.0,480.0,6.657577319177793,6.318758762624412,-0.338818556553381,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCC1
160,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,140.0,340.0,6.853871964321762,6.468521082957745,-0.3853508813640172,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2CC1CC1
161,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,170.0,430.0,6.769551078621726,6.366531544420414,-0.4030195342013121,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1
162,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,80.0,210.0,7.096910013008056,6.6777807052660805,-0.41912930774197577,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1
163,CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.2,0.6,9.698970004336019,9.221848749616356,-0.4771212547196626,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCOC1
164,CC(C)(C)N[C@@H](c1ccc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,2.63,4.78,8.580044251510243,8.320572103387882,-0.2594721481223612,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCOCC1
165,CC(C)(C)N[C@@H](c1ccc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.12,0.13,9.920818753952375,9.886056647693163,-0.034762106259211834,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCOCC1
166,CC(C)(C)N[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc([C@H](O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,0.4,23.0,9.397940008672037,7.638272163982407,-1.7596678446896306,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
167,CC(C)(C)N[C@H](c1ccc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,2.42,4.02,8.616184634019568,8.39577394691553,-0.22041068710403877,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCOCC1
168,CC(C)(C)N[C@H](c1ccc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.11,0.09,9.958607314841775,10.045757490560675,0.08715017571890016,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCOCC1
169,CC(C)(C)N[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,0.2,26.0,9.698970004336019,7.585026652029182,-2.113943352306837,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
170,CC(C)(C)N[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccccc3)n2)[C@@H](C#N)C1,0.8,28.0,9.096910013008056,7.552841968657781,-1.5440680443502757,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
171,CC(C)(C)N[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,1.0,18.0,9.0,7.7447274948966935,-1.2552725051033065,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
172,CC(C)(C)OC(=O)C(C)(C)N1Cc2cc(Nc3nn(C4(CC#N)CCCC4)c4cc[nH]c(=O)c34)ccc2C1=O,0.32,0.74,9.494850021680094,9.130768280269024,-0.36408174141106997,O=C1NCc2cc(Nc3nn(C4CCCC4)c4cc[nH]c(=O)c34)ccc21
173,CC(C)(C)OC(=O)C(C)(C)N1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1=O,140.0,210.0,6.853871964321762,6.6777807052660805,-0.17609125905568135,O=C1NCc2cc(Nc3nn(CC4CC4)c4cc[nH]c(=O)c34)ccc21
174,CC(C)(C)OC(=O)C(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,100.0,770.0,7.0,6.113509274827518,-0.8864907251724823,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
175,CC(C)(C)OC(=O)C1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,3.0,91.0,8.522878745280337,7.040958607678906,-1.4819201376014313,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
176,CC(C)(C)OC(=O)C1CCC(N2Cc3cc(Nc4nn([C@@H](CC#N)C5CC5)c5cc[nH]c(=O)c45)ccc3C2=O)CC1,189.737,781.025,6.721847970487421,6.107335064473176,-0.6145129060142454,O=C1c2ccc(Nc3nn(CC4CC4)c4cc[nH]c(=O)c34)cc2CN1C1CCCCC1
177,CC(C)(C)OC(=O)C1CCC(N2Cc3cc(Nc4nn([C@H]5CCCC[C@@H]5C#N)c5cc[nH]c(=O)c45)ccc3C2=O)CC1,187.617,797.496,6.726727812696321,6.098271486555777,-0.6284563261405438,O=C1c2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2CN1C1CCCCC1
178,CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,23.0,436.0,7.638272163982407,6.360513510731414,-1.2777586532509932,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
179,CC(C)(C)OC(=O)C1CCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,883.629,1403.92,6.0537300393677125,5.852657639035583,-0.20107240033212914,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2CC1CC1
180,CC(C)(C)OC(=O)C1CCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CC1,620.0,1070.0,6.2076083105017466,5.97061622231479,-0.23699208818695627,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCCC3)cc1)nn2CC1CC1
181,CC(C)(C)OC(=O)C1CC[C@@H](C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,257.0,1500.0,6.590066876668706,5.823908740944319,-0.7661581357243872,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
182,CC(C)(C)OC(=O)C1CC[C@H](C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,7.0,50.0,8.154901959985743,7.301029995663981,-0.8538719643217618,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
183,CC(C)(C)OC(=O)CC(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,120.0,710.0,6.920818753952375,6.1487416512809245,-0.7720771026714504,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
184,CC(C)(C)OC(=O)CC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.36,1.34,9.443697499232712,8.872895201635192,-0.5708022975975204,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCOC1
185,CC(C)(C)OC(=O)CCN1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,66.0,550.0,7.180456064458132,6.259637310505756,-0.9208187539523758,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
186,CC(C)(C)OC(=O)CCN1Cc2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2C1,490.0,3000.0,6.309803919971486,5.522878745280337,-0.7869251746911488,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1
187,CC(C)(C)OC(=O)CN1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,41.0,520.0,7.3872161432802645,6.2839966563652006,-1.103219486915064,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1
188,CC(C)(C)OC(=O)CN1Cc2cc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,40.0,300.0,7.3979400086720375,6.522878745280337,-0.8750612633917001,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2[C@@H]1CCCOC1
189,CC(C)(C)OC(=O)CN1Cc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.08,1.5,10.096910013008056,8.823908740944319,-1.2730012720637376,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCOC1
190,CC(C)(C)OC(=O)CN1Cc2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2C1,330.0,2500.0,6.481486060122113,5.6020599913279625,-0.8794260687941504,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1
191,CC(C)(C)OC(=O)CNC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,149.666,684.105,6.824876848217226,6.16487723538385,-0.659999612833376,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1
192,CC(C)(C)OC(=O)N1CC(CC#N)(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,190.0,750.0,6.721246399047171,6.1249387366083,-0.5963076624388712,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CNC5)CC4)c23)[nH]1
193,CC(C)(C)OC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(C(=O)N4CCS(=O)(=O)CC4)cc3)n2)C1,2.0,5.0,8.698970004336019,8.301029995663981,-0.3979400086720375,O=C(c1ccc(Nc2ccn(C3CNC3)n2)cc1)N1CCS(=O)(=O)CC1
