smiles,fold_selectivity,dataset,TSNE1,TSNE2
Cc1nn([C@]2(CC#N)C[C@@H](C#N)C2)cc1-c1nc(-c2cnn(C)c2)cn2nccc12,11.81651376146789,JAK2-selective,-12.818032,81.94846
Cn1cc(-c2cc(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,5.521811154058531,JAK2-selective,-8.803443,53.781963
Cn1cc(-c2cc(-c3cn(C4(CC#N)CN(S(C)(=O)=O)C4)nn3)c3cccnc3c2)cn1,8.887417218543046,JAK2-selective,-8.869448,53.58842
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)c3)n3ccnc3c2)cn1,5.111378177157874,JAK2-selective,-15.8743725,82.39859
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)c(CO)n1,10.50900900900901,JAK2-selective,4.318039,43.725124
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)c(N)n1,15.759949937421778,JAK2-selective,4.2663484,44.12515
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)cn1,9.92176163742242,JAK2-selective,4.3638997,43.83585
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)nn1,57.31506849315068,JAK2-selective,4.2172194,44.191544
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)c3cccnc3c2)cn1,9.19718309859155,JAK2-selective,-7.726707,80.489944
Cn1cc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,11.631147540983607,JAK2-selective,-9.57346,51.578518
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)c(CO)n1,14.382352941176471,JAK2-selective,12.642103,80.26604
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)c(N)n1,7.636772473677884,JAK2-selective,12.240211,80.24202
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cn1,5.270849839060029,JAK2-selective,13.085262,79.929726
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC#N)C4)n3)n2)cn1,5.985915492957746,JAK2-selective,-2.2113183,80.534035
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)c(N)n1,18.19047619047619,JAK2-selective,-4.261982,66.13006
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,8.396341463414634,JAK2-selective,-2.4087923,68.13393
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(N)(=O)=O)C4)n3)n2)cn1,6.22,JAK2-selective,-2.335363,68.56093
Cn1cc(-c2cc3ncccc3c(-c3cn(C4(CC#N)CN(CC(F)(F)F)C4)nn3)n2)cn1,6.5,JAK2-selective,-5.547449,82.65905
Cn1cc(-c2cc3ncccc3c(-n3ccc(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,9.239067055393585,JAK2-selective,-5.81329,82.78521
Cn1cc(-c2cc3nccnc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,8.529411764705882,JAK2-selective,-9.163321,80.72785
Cn1cc(-c2cc3nccnc3c(-c3cnn(C4(CC#N)CN(CC(F)(F)F)C4)c3)n2)cn1,7.041666666666667,JAK2-selective,-7.035311,82.03934
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CCC4)c3)n2)cn1,9.48936170212766,JAK2-selective,-11.606304,80.53597
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,6.756756756756757,JAK2-selective,-11.117514,80.34549
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)c3)n2)cn1,6.309523809523809,JAK2-selective,-10.584274,79.71968
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(=O)[nH]1,21.018072289156628,JAK2-selective,-13.422338,81.5117
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(CO)n1,20.031496062992126,JAK2-selective,-13.225344,81.36663
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(N)n1,16.576923076923077,JAK2-selective,-13.159054,81.602
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,5.175675675675675,JAK2-selective,-12.924688,81.39173
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)nn1,19.632882882882882,JAK2-selective,-13.120979,81.50596
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](c5ccn[nH]5)C4)c3)n2)cn1,5.237864077669903,JAK2-selective,-12.417072,80.57359
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@](C)(C#N)C4)c3)n2)cn1,7.145522388059701,JAK2-selective,-11.665793,80.41387
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](CC#N)C4)c3)n2)cn1,7.184210526315789,JAK2-selective,-12.162262,80.67666
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](O)C4)c3)n2)cn1,6.628336755646817,JAK2-selective,-12.27677,80.59739
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@](C)(C#N)C4)c3)n2)cn1,5.052631578947368,JAK2-selective,-11.665793,80.41387
Cn1ccc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)n1,6.39433740298122,JAK2-selective,4.1350613,44.6801
Cn1ccc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)n1,7.86411149825784,JAK2-selective,-9.286296,51.26078
Cn1cnc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)c1,7.604562737642586,JAK2-selective,-3.3041737,84.725784
Cn1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)cc1CO,11.515337423312884,JAK2-selective,3.96955,44.57375
Cn1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cc1CN,18.12682926829268,JAK2-selective,11.436736,79.863174
Cn1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cc1CO,9.644870244628407,JAK2-selective,11.768209,79.79184
Cn1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cc1N,8.072818958874537,JAK2-selective,11.422992,79.93898
N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3cncc(CO)c3)c2F)C1,5.0,JAK2-selective,-3.8375723,28.38627
N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(-c3ccnc(CO)c3)c2F)C1,6.5,JAK2-selective,-2.7621675,29.153648
N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(N3CCC(O)CC3)c2F)C1,9.0,JAK2-selective,-2.520986,27.096846
N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(NCCO)c2F)C1,9.333333333333334,JAK2-selective,-2.5890296,27.236692
N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)C1,33.333333333333336,JAK2-selective,-2.6479506,27.38976
N#CCC1(n2cc(-c3nc(-c4cnn(C5CCOCC5)c4)cc4ncccc34)cn2)CN(CC(F)(F)F)C1,5.0,JAK2-selective,-4.1037283,82.24774
N#CCC1(n2ccc(-c3nc(-c4cc5n(n4)CCNC5)cc4ncccc34)n2)CC(C#N)C1,17.7933273262643,JAK2-selective,10.200919,78.68267
N#CCC1(n2ccc(-c3nc(-c4cccc(O)n4)cc4ncccc34)n2)CC(C#N)C1,7.910089886015856,JAK2-selective,10.749773,78.32225
N#CCC1(n2ccc(-c3nc(-c4cn(C5COC5)cn4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,7.283321194464676,JAK2-selective,-1.6130693,83.23929
N#CCC1(n2ccc(-c3nc(-c4cnn(C5CCNCC5)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,19.27777777777778,JAK2-selective,-2.4710174,83.36816
N#CCC1(n2ccc(-c3nc(-c4cnn(C5CNC5)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,21.593272171253822,JAK2-selective,-2.4594824,83.576836
N#CCC1(n2ccc(-c3nc(-c4cnn(C5COC5)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,11.902439024390244,JAK2-selective,-2.0471756,83.05899
N#CCC1(n2ncc(-c3cc(-c4cc(CO)[nH]n4)cc4ncccc34)n2)CC(C#N)C1,5.488549618320611,JAK2-selective,0.7144971,44.618614
N#CCC1(n2ncc(-c3cc(-c4cc(N)ncn4)cc4ncccc34)n2)CC(C#N)C1,8.204134366925064,JAK2-selective,2.0792222,46.803383
N#CCC1(n2ncc(-c3cc(-c4cc5c(cn4)CCN5)cc4ncccc34)n2)CC(C#N)C1,11.581997533908755,JAK2-selective,0.76175827,45.69801
N#CCC1(n2ncc(-c3cc(-c4cc[nH]c(=O)c4)cc4ncccc34)n2)CC(C#N)C1,8.184127295710725,JAK2-selective,-0.11646639,46.661385
N#CCC1(n2ncc(-c3cc(-c4ccc(C(N)=O)cn4)cc4ncccc34)n2)CC(C#N)C1,10.636025654318427,JAK2-selective,2.023693,41.365196
N#CCC1(n2ncc(-c3cc(-c4ccc(F)cn4)cc4ncccc34)n2)CC(C#N)C1,10.966447582852604,JAK2-selective,1.193404,47.441563
N#CCC1(n2ncc(-c3cc(-c4ccc(N)nn4)cc4ncccc34)n2)CC(C#N)C1,10.580405126085157,JAK2-selective,1.9326267,46.283257
N#CCC1(n2ncc(-c3cc(-c4ccc(OCCN)cc4)cc4ncccc34)n2)CC(C#N)C1,7.9888198757763975,JAK2-selective,0.11950949,45.04917
N#CCC1(n2ncc(-c3cc(-c4cccc(C(=O)O)n4)cc4ncccc34)n2)CC(C#N)C1,6.18507014095279,JAK2-selective,2.249017,41.953846
N#CCC1(n2ncc(-c3cc(-c4cccc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,5.35112,JAK2-selective,2.1673555,41.51823
N#CCC1(n2ncc(-c3cc(-c4ccccn4)cc4ncccc34)n2)CC(C#N)C1,8.804878048780488,JAK2-selective,1.3859098,45.537704
N#CCC1(n2ncc(-c3cc(-c4cn5ccnc5c(N)n4)cc4ncccc34)n2)CC(C#N)C1,12.289617486338798,JAK2-selective,2.7408352,46.136154
N#CCC1(n2ncc(-c3cc(-c4cnc5ncccn45)cc4ncccc34)n2)CC(C#N)C1,5.640661815096433,JAK2-selective,1.7804154,45.1897
N#CCC1(n2ncc(-c3cc(-c4cnn(CCO)c4)cc4ncccc34)n2)CC(C#N)C1,6.096953910715578,JAK2-selective,2.63566,43.676994
N#CCC1(n2ncc(-c3cc(-c4ncc(CO)s4)cc4ncccc34)n2)CC(C#N)C1,5.0621212121212125,JAK2-selective,1.5709153,43.70467
N#CCN1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C5COC5)c4)cc4ncccc34)n2)C1,18.607142857142858,JAK2-selective,-1.3546419,81.212425
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCC(N)CC3)c2F)CC1,82.0,JAK2-selective,0.02420152,22.449844
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCC(O)CC3)c2F)CC1,24.0,JAK2-selective,0.008609057,22.466053
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCNCC3)c2F)CC1,187.5,JAK2-selective,0.011217292,22.4448
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(NCCO)c2F)CC1,22.857142857142858,JAK2-selective,0.074745044,22.482006
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)CC1,18.0,JAK2-selective,0.13263276,22.556652
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(OC[C@@H](O)CO)c2F)CC1,21.42857142857143,JAK2-selective,0.17792325,22.60295
N#CC[C@H]1CC[C@H](Nc2nc(-c3cnn4ccccc34)nc(OC[C@H](O)CO)c2F)CC1,20.0,JAK2-selective,0.17792329,22.60295
N#CC[C@]1(n2cc(-c3nc(-c4cc(CO)on4)cn4nccc34)cn2)C[C@@H](C#N)C1,7.275,JAK2-selective,-13.902419,81.94866
N#CCc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc12,5.25,JAK2-selective,-3.9258177,-13.780345
N#Cc1cnc(N2CCC[C@@H](Nc3nc(-c4cnn5ccccc45)nc(OCCO)c3F)C2)nc1,9.5,JAK2-selective,-0.5379314,24.60921
NC(=O)c1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1F,6.5,JAK2-selective,-0.15736069,28.43871
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3cncc(CO)c3)c2F)C1,14.0,JAK2-selective,0.038469728,29.550402
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCC(CO)CC3)c2F)C1,8.0,JAK2-selective,0.2842289,28.247652
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCC(O)CC3)c2F)C1,10.0,JAK2-selective,0.2347806,28.274305
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(NCCO)c2F)C1,17.0,JAK2-selective,0.07268844,28.575443
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(O)c2F)C1,5.714285714285714,JAK2-selective,0.0409563,28.537374
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(OCC(F)F)c2F)C1,5.0,JAK2-selective,1.4218097,28.853565
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(OCCCO)c2F)C1,8.0,JAK2-selective,0.8173195,29.151747
O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)C1,5.0,JAK2-selective,0.6900632,29.237158
O=C(CO)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(N3CCC(O)CC3)c2F)C1,7.25,JAK2-selective,1.0334693,27.073013
O=C(CO)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(N3CCOCC3)c2F)C1,11.0,JAK2-selective,0.7426462,26.797619
O=C(CO)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(NCCO)c2F)C1,12.333333333333334,JAK2-selective,1.0792288,27.255041
O=C(CO)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)C1,19.0,JAK2-selective,1.0517092,27.220364
O=C(NCc1ncccn1)c1cccc([C@@H]2C[C@H]2C(=O)Nc2ccc3cncc(C(F)(F)F)c3c2)c1,33.78378378378378,JAK2-selective,-5.6467056,-12.180747
O=C(NCc1ncccn1)c1csc(C2C[C@H]2C(=O)Nc2ccc3cncc(Cl)c3c2)c1,6.0,JAK2-selective,-5.6456847,-11.922826
O=C(Nc1ccc2cncc(C(F)(F)F)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,13.88888888888889,JAK2-selective,-5.0234013,-12.934677
O=C(Nc1ccc2cncc(C(F)(F)F)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,5.0,JAK2-selective,-5.1008716,-13.054176
O=C(Nc1ccc2cncc(C(F)(F)F)c2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2nccs2)cc1,7.5,JAK2-selective,-5.1626563,-13.330145
O=C(Nc1ccc2cncc(C3CC3)c2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,7.3984329657574,JAK2-selective,-3.8619916,-12.211529
O=C(Nc1ccc2cncc(CC(F)(F)F)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,33.050847457627114,JAK2-selective,-5.063744,-12.92514
O=C(Nc1ccc2cncc(Cl)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2cccnc2)cc1,25.448334874477275,JAK2-selective,-3.6315043,-13.03537
O=C(Nc1ccc2cncc(Cl)c2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2ncc(C3CCNCC3)cn2)cc1,7.315603752474396,JAK2-selective,-2.6875417,-14.031035
O=C(Nc1ccc2cncc(F)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,8.485311168084655,JAK2-selective,-4.30657,-12.1273
O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)NC2CCNCC2)cc1,8.474576271186441,JAK2-selective,-2.9127395,-13.299157
O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)c(F)c1,9.2,JAK2-selective,-4.5812216,-11.872842
O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,22.821671459217672,JAK2-selective,-3.783423,-12.29971
O=C(O)C(Cc1ccccc1)Oc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1F,13.108108108108109,JAK2-selective,1.4494092,28.803883
O=C(O)Cn1cc(Nc2ncc3ccn(Cc4ccsc4)c3n2)cn1,5.5,JAK2-selective,18.153164,21.997513
O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)c1)C1CC1,37.6,JAK2-selective,-11.2553835,3.465066
BrC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.5,JAK1-selective,-23.377405,-52.572212
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,5.545454545454545,JAK1-selective,-47.0255,-58.635532
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,5.822784810126581,JAK1-selective,-49.26215,-58.229584
Brc1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,6.666666666666667,JAK1-selective,-49.255444,-58.12318
C#CCCOC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,17.11111111111111,JAK1-selective,32.38512,2.3655868
C#CCCOC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,6.631578947368421,JAK1-selective,32.38512,2.36559
C#CCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,5.176470588235294,JAK1-selective,-25.350216,-50.969276
C#Cc1ccc(C(=O)c2ccc(-c3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,15.35,JAK1-selective,-43.800755,4.2131057
C#Cc1ccc(C(=O)c2ccc(CCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,53.93333333333334,JAK1-selective,-43.071907,4.9122434
C#Cc1ccc(C(=O)c2ccc(COCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,27.714285714285715,JAK1-selective,-42.89376,4.974846
C#Cc1ccc(C(=O)c2ccc(OCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,19.624999999999996,JAK1-selective,-42.868996,5.0123563
C(=C/c1ccco1)\CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,9.615384615384615,JAK1-selective,-49.706226,-59.050922
C/C=C/C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,32.0,JAK1-selective,22.392918,49.98109
C=CC(=O)N(C)c1cc(Nc2ncc(Cl)c(NCCCNC(=O)c3ccc(C#N)cc3)n2)ccc1F,13.371428571428572,JAK1-selective,-6.962608,1.4337568
C=CC(=O)N(C)c1cc(Nc2ncc(Cl)c(NCCCNC(=O)c3ccc(C(F)(F)F)cc3)n2)ccc1F,35.842293906810035,JAK1-selective,-7.118775,1.542789
C=CC(=O)N(C)c1cc(Nc2ncc(Cl)c(NCCCNC(=O)c3ccc(F)cc3)n2)ccc1F,11.06936416184971,JAK1-selective,-6.988208,1.4365947
C=C[C@@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.0588235294117645,JAK1-selective,80.13156,5.762658
C=C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,8.333333333333334,JAK1-selective,80.13156,5.762658
C=Cc1cncnc1N(C)[C@H]1C[C@@H](NS(=O)(=O)[C@@H]2CC[C@@H](C#N)C2)C1,100.625,JAK1-selective,-57.308346,-18.418543
CC(=N)/C(=C1\NC=Nc2ccsc21)c1ccc(CC#N)cc1,10.0,JAK1-selective,-24.546913,-6.638243
CC(=N)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,35.0,JAK1-selective,-39.642433,3.5401874
CC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,5.425531914893617,JAK1-selective,18.689663,58.950565
CC(=O)N1CC(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,30.03030303030303,JAK1-selective,-69.93594,-16.989939
CC(=O)N1CC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)C1,286.3636363636363,JAK1-selective,-49.136192,10.454785
CC(=O)N1CCC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,78.125,JAK1-selective,-49.59859,10.909095
CC(=O)N1CCN(C2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)CC1,17.307692307692307,JAK1-selective,33.570827,33.685966
CC(=O)N1CCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CC1,47.851851851851855,JAK1-selective,-72.54581,-19.273525
CC(=O)NC(C)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)OC1,14.142100000000001,JAK1-selective,-69.63911,11.632259
CC(=O)NCC1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,9.156626506024097,JAK1-selective,-15.693257,-27.04357
CC(=O)NC[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,20.0,JAK1-selective,-66.93044,17.416996
CC(=O)NCc1cc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)ccc1S(=O)(=O)N(C)C,7.9,JAK1-selective,10.150015,-64.679825
CC(=O)N[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,11.875,JAK1-selective,-28.786482,-53.449688
CC(=O)N[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,8.518518518518519,JAK1-selective,-28.7867,-53.449646
CC(=O)Nc1ccc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1,18.285714285714285,JAK1-selective,16.901623,46.160305
CC(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,15.0,JAK1-selective,37.48115,53.131714
CC(=O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cc1,6.666666666666667,JAK1-selective,54.82264,7.5725794
CC(=O)c1ccc(Nc2nn([C@H]3CC[C@@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,45.0,JAK1-selective,66.14853,-4.146718
CC(=O)c1ccc(Nc2nn([C@H]3CC[C@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,30.0,JAK1-selective,66.14843,-4.1466904
CC(=O)c1cccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,21.5,JAK1-selective,17.240082,60.55706
CC(=O)c1cnc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)o1,5.5,JAK1-selective,-40.597565,-26.8901
CC(C#N)C1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(S(C)(=O)=O)CC2)C1,6.0,JAK1-selective,-36.303593,30.094032
CC(C#N)c1ccc(-c2cccc3nc(NC(=O)C4CC4)cn23)cc1,6.666666666666667,JAK1-selective,-13.755429,18.658623
CC(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,43.333333333333336,JAK1-selective,56.71587,42.588543
CC(C)(C#N)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,27.999999999999996,JAK1-selective,-50.137444,6.1392016
CC(C)(C#N)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,27.999999999999996,JAK1-selective,-50.137413,6.139284
CC(C)(C#N)COC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,41.0,JAK1-selective,36.16374,0.92066014
CC(C)(C#N)COC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,27.4,JAK1-selective,35.77391,1.1925437
CC(C)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,28.0,JAK1-selective,57.582516,42.985867
CC(C)(C(=O)O)N1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1=O,7.714285714285714,JAK1-selective,2.6856084,-37.348194
CC(C)(C(=O)O)c1ccc(Nc2nn([C@@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,58.333333333333336,JAK1-selective,53.624195,8.370138
CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCC(N4CC5(CCC5)C4)C[C@@H]3C#N)cc2C(N)=O)cc1,320.0,JAK1-selective,69.5943,-6.2479115
CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCC(N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,217.77777777777777,JAK1-selective,68.92304,-6.3122573
CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cc1,72.0,JAK1-selective,53.624306,8.370153
CC(C)(C(=O)O)c1ccc(Nc2nn([C@H]3CC[C@@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1,433.33333333333337,JAK1-selective,68.923386,-6.312536
CC(C)(C)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,7.0,JAK1-selective,22.831308,50.31626
